train_cost,test_cost,train_effeciency,test_efficiency
5.85219,14.3247,1,0.887029
5.85214,14.3246,1,0.887029
5.85209,14.3245,1,0.887029
5.85204,14.3244,1,0.887029
5.85199,14.3242,1,0.887029
5.85194,14.3241,1,0.887029
5.85189,14.324,1,0.887029
5.85184,14.3239,1,0.887029
5.85179,14.3238,1,0.887029
5.85174,14.3236,1,0.887029
5.85168,14.3235,1,0.887029
5.85163,14.3234,1,0.887029
5.85158,14.3233,1,0.887029
5.85153,14.3232,1,0.887029
5.85148,14.323,1,0.887029
5.85143,14.3229,1,0.887029
5.85138,14.3228,1,0.887029
5.85133,14.3227,1,0.887029
5.85128,14.3226,1,0.887029
5.85123,14.3224,1,0.887029
5.85118,14.3223,1,0.887029
5.85113,14.3222,1,0.887029
5.85108,14.3221,1,0.887029
5.85103,14.322,1,0.887029
5.85098,14.3219,1,0.887029
5.85093,14.3217,1,0.887029
5.85088,14.3216,1,0.887029
5.85083,14.3215,1,0.887029
5.85078,14.3214,1,0.887029
5.85073,14.3213,1,0.887029
5.85068,14.3211,1,0.887029
5.85063,14.321,1,0.887029
5.85057,14.3209,1,0.887029
5.85052,14.3208,1,0.887029
5.85047,14.3207,1,0.887029
5.85042,14.3205,1,0.887029
5.85037,14.3204,1,0.887029
5.85032,14.3203,1,0.887029
5.85027,14.3202,1,0.887029
5.85022,14.3201,1,0.887029
5.85017,14.3199,1,0.887029
5.85012,14.3198,1,0.887029
5.85007,14.3197,1,0.887029
5.85002,14.3196,1,0.887029
5.84997,14.3195,1,0.887029
5.84992,14.3193,1,0.887029
5.84987,14.3192,1,0.887029
5.84982,14.3191,1,0.887029
5.84977,14.319,1,0.887029
5.84972,14.3189,1,0.887029
5.84967,14.3187,1,0.887029
5.84962,14.3186,1,0.887029
5.84957,14.3185,1,0.887029
5.84952,14.3184,1,0.887029
5.84947,14.3183,1,0.887029
5.84941,14.3181,1,0.887029
5.84936,14.318,1,0.887029
5.84931,14.3179,1,0.887029
5.84926,14.3178,1,0.887029
5.84921,14.3177,1,0.887029
5.84916,14.3175,1,0.887029
5.84911,14.3174,1,0.887029
5.84906,14.3173,1,0.887029
5.84901,14.3172,1,0.887029
5.84896,14.3171,1,0.887029
5.84891,14.3169,1,0.887029
5.84886,14.3168,1,0.887029
5.84881,14.3167,1,0.887029
5.84876,14.3166,1,0.887029
5.84871,14.3165,1,0.887029
5.84866,14.3164,1,0.887029
5.84861,14.3162,1,0.887029
5.84856,14.3161,1,0.887029
5.84851,14.316,1,0.887029
5.84846,14.3159,1,0.887029
5.84841,14.3158,1,0.887029
5.84836,14.3156,1,0.887029
5.84831,14.3155,1,0.887029
5.84826,14.3154,1,0.887029
5.8482,14.3153,1,0.887029
5.84815,14.3152,1,0.887029
5.8481,14.315,1,0.887029
5.84805,14.3149,1,0.887029
5.848,14.3148,1,0.887029
5.84795,14.3147,1,0.887029
5.8479,14.3146,1,0.887029
5.84785,14.3144,1,0.887029
5.8478,14.3143,1,0.887029
5.84775,14.3142,1,0.887029
5.8477,14.3141,1,0.887029
5.84765,14.314,1,0.887029
5.8476,14.3138,1,0.887029
5.84755,14.3137,1,0.887029
5.8475,14.3136,1,0.887029
5.84745,14.3135,1,0.887029
5.8474,14.3134,1,0.887029
5.84735,14.3132,1,0.887029
5.8473,14.3131,1,0.887029
5.84725,14.313,1,0.887029
5.8472,14.3129,1,0.887029
5.84715,14.3128,1,0.887029
5.8471,14.3126,1,0.887029
5.84705,14.3125,1,0.887029
5.84699,14.3124,1,0.887029
5.84694,14.3123,1,0.887029
5.84689,14.3122,1,0.887029
5.84684,14.312,1,0.887029
5.84679,14.3119,1,0.887029
5.84674,14.3118,1,0.887029
5.84669,14.3117,1,0.887029
5.84664,14.3116,1,0.887029
5.84659,14.3114,1,0.887029
5.84654,14.3113,1,0.887029
5.84649,14.3112,1,0.887029
5.84644,14.3111,1,0.887029
5.84639,14.311,1,0.887029
5.84634,14.3109,1,0.887029
5.84629,14.3107,1,0.887029
5.84624,14.3106,1,0.887029
5.84619,14.3105,1,0.887029
5.84614,14.3104,1,0.887029
5.84609,14.3103,1,0.887029
5.84604,14.3101,1,0.887029
5.84599,14.31,1,0.887029
5.84594,14.3099,1,0.887029
5.84589,14.3098,1,0.887029
5.84584,14.3097,1,0.887029
5.84579,14.3095,1,0.887029
5.84573,14.3094,1,0.887029
5.84568,14.3093,1,0.887029
5.84563,14.3092,1,0.887029
5.84558,14.3091,1,0.887029
5.84553,14.3089,1,0.887029
5.84548,14.3088,1,0.887029
5.84543,14.3087,1,0.887029
5.84538,14.3086,1,0.887029
5.84533,14.3085,1,0.887029
5.84528,14.3083,1,0.887029
5.84523,14.3082,1,0.887029
5.84518,14.3081,1,0.887029
5.84513,14.308,1,0.887029
5.84508,14.3079,1,0.887029
5.84503,14.3077,1,0.887029
5.84498,14.3076,1,0.887029
5.84493,14.3075,1,0.887029
5.84488,14.3074,1,0.887029
5.84483,14.3073,1,0.887029
5.84478,14.3071,1,0.887029
5.84473,14.307,1,0.887029
5.84468,14.3069,1,0.887029
5.84463,14.3068,1,0.887029
5.84458,14.3067,1,0.887029
5.84453,14.3066,1,0.887029
5.84448,14.3064,1,0.887029
5.84442,14.3063,1,0.887029
5.84437,14.3062,1,0.887029
5.84432,14.3061,1,0.887029
5.84427,14.306,1,0.887029
5.84422,14.3058,1,0.887029
5.84417,14.3057,1,0.887029
5.84412,14.3056,1,0.887029
5.84407,14.3055,1,0.887029
5.84402,14.3054,1,0.887029
5.84397,14.3052,1,0.887029
5.84392,14.3051,1,0.887029
5.84387,14.305,1,0.887029
5.84382,14.3049,1,0.887029
5.84377,14.3048,1,0.887029
5.84372,14.3046,1,0.887029
5.84367,14.3045,1,0.887029
5.84362,14.3044,1,0.887029
5.84357,14.3043,1,0.887029
5.84352,14.3042,1,0.887029
5.84347,14.304,1,0.887029
5.84342,14.3039,1,0.887029
5.84337,14.3038,1,0.887029
5.84332,14.3037,1,0.887029
5.84327,14.3036,1,0.887029
5.84322,14.3034,1,0.887029
5.84317,14.3033,1,0.887029
5.84311,14.3032,1,0.887029
5.84306,14.3031,1,0.887029
5.84301,14.303,1,0.887029
5.84296,14.3028,1,0.887029
5.84291,14.3027,1,0.887029
5.84286,14.3026,1,0.887029
5.84281,14.3025,1,0.887029
5.84276,14.3024,1,0.887029
5.84271,14.3023,1,0.887029
5.84266,14.3021,1,0.887029
5.84261,14.302,1,0.887029
5.84256,14.3019,1,0.887029
5.84251,14.3018,1,0.887029
5.84246,14.3017,1,0.887029
5.84241,14.3015,1,0.887029
5.84236,14.3014,1,0.887029
5.84231,14.3013,1,0.887029
5.84226,14.3012,1,0.887029
5.84221,14.3011,1,0.887029
5.84216,14.3009,1,0.887029
5.84211,14.3008,1,0.887029
5.84206,14.3007,1,0.887029
5.84201,14.3006,1,0.887029
5.84196,14.3005,1,0.887029
5.84191,14.3003,1,0.887029
5.84186,14.3002,1,0.887029
5.84181,14.3001,1,0.887029
5.84176,14.3,1,0.887029
5.8417,14.2999,1,0.887029
5.84165,14.2997,1,0.887029
5.8416,14.2996,1,0.887029
5.84155,14.2995,1,0.887029
5.8415,14.2994,1,0.887029
5.84145,14.2993,1,0.887029
5.8414,14.2991,1,0.887029
5.84135,14.299,1,0.887029
5.8413,14.2989,1,0.887029
5.84125,14.2988,1,0.887029
5.8412,14.2987,1,0.887029
5.84115,14.2986,1,0.887029
5.8411,14.2984,1,0.887029
5.84105,14.2983,1,0.887029
5.841,14.2982,1,0.887029
5.84095,14.2981,1,0.887029
5.8409,14.298,1,0.887029
5.84085,14.2978,1,0.887029
5.84084,14.2978,1,0.887029
5.84083,14.2978,1,0.887029
5.84082,14.2978,1,0.887029
5.84081,14.2977,1,0.887029
5.8408,14.2977,1,0.887029
5.84079,14.2977,1,0.887029
5.84078,14.2977,1,0.887029
5.84077,14.2976,1,0.887029
5.84076,14.2976,1,0.887029
5.84075,14.2976,1,0.887029
5.84074,14.2976,1,0.887029
5.84073,14.2975,1,0.887029
5.84072,14.2975,1,0.887029
5.84071,14.2975,1,0.887029
5.8407,14.2975,1,0.887029
5.84069,14.2975,1,0.887029
5.84068,14.2974,1,0.887029
5.84067,14.2974,1,0.887029
5.84066,14.2974,1,0.887029
5.84065,14.2974,1,0.887029
5.84064,14.2973,1,0.887029
5.84063,14.2973,1,0.887029
5.84062,14.2973,1,0.887029
5.84061,14.2973,1,0.887029
5.8406,14.2972,1,0.887029
5.84059,14.2972,1,0.887029
5.84058,14.2972,1,0.887029
5.84057,14.2972,1,0.887029
5.84056,14.2971,1,0.887029
5.84055,14.2971,1,0.887029
5.84054,14.2971,1,0.887029
5.84053,14.2971,1,0.887029
5.84052,14.297,1,0.887029
5.84051,14.297,1,0.887029
5.8405,14.297,1,0.887029
5.84049,14.297,1,0.887029
5.84048,14.297,1,0.887029
5.84047,14.2969,1,0.887029
5.84046,14.2969,1,0.887029
5.84045,14.2969,1,0.887029
5.84044,14.2969,1,0.887029
5.84043,14.2968,1,0.887029
5.84042,14.2968,1,0.887029
5.84041,14.2968,1,0.887029
5.8404,14.2968,1,0.887029
5.84039,14.2967,1,0.887029
5.84038,14.2967,1,0.887029
5.84037,14.2967,1,0.887029
5.84036,14.2967,1,0.887029
5.84035,14.2966,1,0.887029
5.84034,14.2966,1,0.887029
5.84033,14.2966,1,0.887029
5.84032,14.2966,1,0.887029
5.84031,14.2965,1,0.887029
5.84029,14.2965,1,0.887029
5.84028,14.2965,1,0.887029
5.84027,14.2965,1,0.887029
5.84026,14.2964,1,0.887029
5.84025,14.2964,1,0.887029
5.84024,14.2964,1,0.887029
5.84023,14.2964,1,0.887029
5.84022,14.2964,1,0.887029
5.84021,14.2963,1,0.887029
5.8402,14.2963,1,0.887029
5.84019,14.2963,1,0.887029
5.84018,14.2963,1,0.887029
5.84017,14.2962,1,0.887029
5.84016,14.2962,1,0.887029
5.84015,14.2962,1,0.887029
5.84014,14.2962,1,0.887029
5.84013,14.2961,1,0.887029
5.84012,14.2961,1,0.887029
5.84011,14.2961,1,0.887029
5.8401,14.2961,1,0.887029
5.84009,14.296,1,0.887029
5.84008,14.296,1,0.887029
5.84007,14.296,1,0.887029
5.84006,14.296,1,0.887029
5.84005,14.2959,1,0.887029
5.84004,14.2959,1,0.887029
5.84003,14.2959,1,0.887029
5.84002,14.2959,1,0.887029
5.84001,14.2959,1,0.887029
5.84,14.2958,1,0.887029
5.83999,14.2958,1,0.887029
5.83998,14.2958,1,0.887029
5.83997,14.2958,1,0.887029
5.83996,14.2957,1,0.887029
5.83995,14.2957,1,0.887029
5.83994,14.2957,1,0.887029
5.83993,14.2957,1,0.887029
5.83992,14.2956,1,0.887029
5.83991,14.2956,1,0.887029
5.8399,14.2956,1,0.887029
5.83989,14.2956,1,0.887029
5.83988,14.2955,1,0.887029
5.83987,14.2955,1,0.887029
5.83986,14.2955,1,0.887029
5.83985,14.2955,1,0.887029
5.83984,14.2954,1,0.887029
5.83983,14.2954,1,0.887029
5.83982,14.2954,1,0.887029
5.83981,14.2954,1,0.887029
5.8398,14.2954,1,0.887029
5.83979,14.2953,1,0.887029
5.83978,14.2953,1,0.887029
5.83977,14.2953,1,0.887029
5.83976,14.2953,1,0.887029
5.83975,14.2952,1,0.887029
5.83974,14.2952,1,0.887029
5.83973,14.2952,1,0.887029
5.83972,14.2952,1,0.887029
5.83971,14.2951,1,0.887029
5.8397,14.2951,1,0.887029
5.83969,14.2951,1,0.887029
5.83968,14.2951,1,0.887029
5.83967,14.295,1,0.887029
5.83966,14.295,1,0.887029
5.83965,14.295,1,0.887029
5.83964,14.295,1,0.887029
5.83963,14.2949,1,0.887029
5.83962,14.2949,1,0.887029
5.83961,14.2949,1,0.887029
5.8396,14.2949,1,0.887029
5.83959,14.2948,1,0.887029
5.83958,14.2948,1,0.887029
5.83957,14.2948,1,0.887029
5.83956,14.2948,1,0.887029
5.83955,14.2948,1,0.887029
5.83954,14.2947,1,0.887029
5.83953,14.2947,1,0.887029
5.83952,14.2947,1,0.887029
5.83951,14.2947,1,0.887029
5.8395,14.2946,1,0.887029
5.83949,14.2946,1,0.887029
5.83948,14.2946,1,0.887029
5.83947,14.2946,1,0.887029
5.83946,14.2945,1,0.887029
5.83945,14.2945,1,0.887029
5.83944,14.2945,1,0.887029
5.83943,14.2945,1,0.887029
5.83942,14.2944,1,0.887029
5.83941,14.2944,1,0.887029
5.8394,14.2944,1,0.887029
5.83939,14.2944,1,0.887029
5.83938,14.2943,1,0.887029
5.83937,14.2943,1,0.887029
5.83936,14.2943,1,0.887029
5.83935,14.2943,1,0.887029
5.83934,14.2943,1,0.887029
5.83933,14.2942,1,0.887029
5.83932,14.2942,1,0.887029
5.83931,14.2942,1,0.887029
5.8393,14.2942,1,0.887029
5.83929,14.2941,1,0.887029
5.83928,14.2941,1,0.887029
5.83927,14.2941,1,0.887029
5.83926,14.2941,1,0.887029
5.83925,14.294,1,0.887029
5.83924,14.294,1,0.887029
5.83923,14.294,1,0.887029
5.83922,14.294,1,0.887029
5.83921,14.2939,1,0.887029
5.8392,14.2939,1,0.887029
5.83919,14.2939,1,0.887029
5.83918,14.2939,1,0.887029
5.83917,14.2938,1,0.887029
5.83916,14.2938,1,0.887029
5.83915,14.2938,1,0.887029
5.83914,14.2938,1,0.887029
5.83913,14.2938,1,0.887029
5.83912,14.2937,1,0.887029
5.83911,14.2937,1,0.887029
5.8391,14.2937,1,0.887029
5.83909,14.2937,1,0.887029
5.83908,14.2936,1,0.887029
5.83907,14.2936,1,0.887029
5.83906,14.2936,1,0.887029
5.83905,14.2936,1,0.887029
5.83904,14.2935,1,0.887029
5.83903,14.2935,1,0.887029
5.83902,14.2935,1,0.887029
5.83901,14.2935,1,0.887029
5.839,14.2934,1,0.887029
5.83899,14.2934,1,0.887029
5.83898,14.2934,1,0.887029
5.83897,14.2934,1,0.887029
5.83896,14.2933,1,0.887029
5.83895,14.2933,1,0.887029
5.83894,14.2933,1,0.887029
5.83893,14.2933,1,0.887029
5.83892,14.2933,1,0.887029
5.83891,14.2932,1,0.887029
5.8389,14.2932,1,0.887029
5.83889,14.2932,1,0.887029
5.83888,14.2932,1,0.887029
5.83887,14.2931,1,0.887029
5.83886,14.2931,1,0.887029
5.83885,14.2931,1,0.887029
5.83884,14.2931,1,0.887029
5.83883,14.293,1,0.887029
5.83882,14.293,1,0.887029
5.83881,14.293,1,0.887029
5.83879,14.293,1,0.887029
5.83878,14.2929,1,0.887029
5.83877,14.2929,1,0.887029
5.83876,14.2929,1,0.887029
5.83875,14.2929,1,0.887029
5.83874,14.2928,1,0.887029
5.83873,14.2928,1,0.887029
5.83872,14.2928,1,0.887029
5.83871,14.2928,1,0.887029
5.8387,14.2927,1,0.887029
5.83869,14.2927,1,0.887029
5.83868,14.2927,1,0.887029
5.83867,14.2927,1,0.887029
5.83866,14.2927,1,0.887029
5.83865,14.2926,1,0.887029
5.83864,14.2926,1,0.887029
5.83863,14.2926,1,0.887029
5.83862,14.2926,1,0.887029
5.83861,14.2925,1,0.887029
5.8386,14.2925,1,0.887029
5.83859,14.2925,1,0.887029
5.83858,14.2925,1,0.887029
5.83857,14.2924,1,0.887029
5.83856,14.2924,1,0.887029
5.83855,14.2924,1,0.887029
5.83854,14.2924,1,0.887029
5.83853,14.2923,1,0.887029
5.83852,14.2923,1,0.887029
5.83851,14.2923,1,0.887029
5.8385,14.2923,1,0.887029
5.83849,14.2922,1,0.887029
5.83848,14.2922,1,0.887029
5.83847,14.2922,1,0.887029
5.83846,14.2922,1,0.887029
5.83845,14.2922,1,0.887029
5.83844,14.2921,1,0.887029
5.83843,14.2921,1,0.887029
5.83842,14.2921,1,0.887029
5.83841,14.2921,1,0.887029
5.8384,14.292,1,0.887029
5.83839,14.292,1,0.887029
5.83838,14.292,1,0.887029
5.83837,14.292,1,0.887029
5.83836,14.2919,1,0.887029
5.83835,14.2919,1,0.887029
5.83834,14.2919,1,0.887029
5.83833,14.2919,1,0.887029
5.83832,14.2918,1,0.887029
5.83831,14.2918,1,0.887029
5.8383,14.2918,1,0.887029
5.83829,14.2918,1,0.887029
5.83828,14.2917,1,0.887029
5.83827,14.2917,1,0.887029
5.83826,14.2917,1,0.887029
5.83825,14.2917,1,0.887029
5.83824,14.2917,1,0.887029
5.83823,14.2916,1,0.887029
5.83822,14.2916,1,0.887029
5.83821,14.2916,1,0.887029
5.8382,14.2916,1,0.887029
5.83819,14.2915,1,0.887029
5.83818,14.2915,1,0.887029
5.83817,14.2915,1,0.887029
5.83816,14.2915,1,0.887029
5.83815,14.2914,1,0.887029
5.83814,14.2914,1,0.887029
5.83813,14.2914,1,0.887029
5.83812,14.2914,1,0.887029
5.83811,14.2913,1,0.887029
5.8381,14.2913,1,0.887029
5.83809,14.2913,1,0.887029
5.83808,14.2913,1,0.887029
5.83807,14.2912,1,0.887029
5.83806,14.2912,1,0.887029
5.83805,14.2912,1,0.887029
5.83804,14.2912,1,0.887029
5.83803,14.2912,1,0.887029
5.83802,14.2911,1,0.887029
5.83801,14.2911,1,0.887029
5.838,14.2911,1,0.887029
5.83799,14.2911,1,0.887029
5.83798,14.291,1,0.887029
5.83797,14.291,1,0.887029
5.83796,14.291,1,0.887029
5.83795,14.291,1,0.887029
5.83794,14.2909,1,0.887029
5.83793,14.2909,1,0.887029
5.83792,14.2909,1,0.887029
5.83791,14.2909,1,0.887029
5.8379,14.2908,1,0.887029
5.83789,14.2908,1,0.887029
5.83788,14.2908,1,0.887029
5.83787,14.2908,1,0.887029
5.83786,14.2907,1,0.887029
5.83785,14.2907,1,0.887029
5.83784,14.2907,1,0.887029
5.83783,14.2907,1,0.887029
5.83782,14.2906,1,0.887029
5.83781,14.2906,1,0.887029
5.8378,14.2906,1,0.887029
5.83779,14.2906,1,0.887029
5.83778,14.2906,1,0.887029
5.83777,14.2905,1,0.887029
5.83776,14.2905,1,0.887029
5.83775,14.2905,1,0.887029
5.83774,14.2905,1,0.887029
5.83773,14.2904,1,0.887029
5.83772,14.2904,1,0.887029
5.83771,14.2904,1,0.887029
5.8377,14.2904,1,0.887029
5.83769,14.2903,1,0.887029
5.83768,14.2903,1,0.887029
5.83767,14.2903,1,0.887029
5.83766,14.2903,1,0.887029
5.83765,14.2902,1,0.887029
5.83764,14.2902,1,0.887029
5.83763,14.2902,1,0.887029
5.83762,14.2902,1,0.887029
5.83761,14.2901,1,0.887029
5.8376,14.2901,1,0.887029
5.83759,14.2901,1,0.887029
5.83758,14.2901,1,0.887029
5.83757,14.2901,1,0.887029
5.83756,14.29,1,0.887029
5.83755,14.29,1,0.887029
5.83754,14.29,1,0.887029
5.83753,14.29,1,0.887029
5.83752,14.2899,1,0.887029
5.83751,14.2899,1,0.887029
5.8375,14.2899,1,0.887029
5.83749,14.2899,1,0.887029
5.83748,14.2898,1,0.887029
5.83747,14.2898,1,0.887029
5.83746,14.2898,1,0.887029
5.83745,14.2898,1,0.887029
5.83744,14.2897,1,0.887029
5.83743,14.2897,1,0.887029
5.83742,14.2897,1,0.887029
5.83741,14.2897,1,0.887029
5.8374,14.2896,1,0.887029
5.83739,14.2896,1,0.887029
5.83738,14.2896,1,0.887029
5.83737,14.2896,1,0.887029
5.83736,14.2896,1,0.887029
5.83735,14.2895,1,0.887029
5.83734,14.2895,1,0.887029
5.83733,14.2895,1,0.887029
5.83732,14.2895,1,0.887029
5.83731,14.2894,1,0.887029
5.8373,14.2894,1,0.887029
5.83729,14.2894,1,0.887029
5.83728,14.2894,1,0.887029
5.83727,14.2893,1,0.887029
5.83726,14.2893,1,0.887029
5.83725,14.2893,1,0.887029
5.83723,14.2893,1,0.887029
5.83722,14.2892,1,0.887029
5.83721,14.2892,1,0.887029
5.8372,14.2892,1,0.887029
5.83719,14.2892,1,0.887029
5.83718,14.2891,1,0.887029
5.83717,14.2891,1,0.887029
5.83716,14.2891,1,0.887029
5.83715,14.2891,1,0.887029
5.83714,14.2891,1,0.887029
5.83713,14.289,1,0.887029
5.83712,14.289,1,0.887029
5.83711,14.289,1,0.887029
5.8371,14.289,1,0.887029
5.83709,14.2889,1,0.887029
5.83708,14.2889,1,0.887029
5.83707,14.2889,1,0.887029
5.83706,14.2889,1,0.887029
5.83705,14.2888,1,0.887029
5.83704,14.2888,1,0.887029
5.83703,14.2888,1,0.887029
5.83702,14.2888,1,0.887029
5.83701,14.2887,1,0.887029
5.837,14.2887,1,0.887029
5.83699,14.2887,1,0.887029
5.83698,14.2887,1,0.887029
5.83697,14.2886,1,0.887029
5.83696,14.2886,1,0.887029
5.83695,14.2886,1,0.887029
5.83694,14.2886,1,0.887029
5.83693,14.2885,1,0.887029
5.83692,14.2885,1,0.887029
5.83691,14.2885,1,0.887029
5.8369,14.2885,1,0.887029
5.83689,14.2885,1,0.887029
5.83688,14.2884,1,0.887029
5.83687,14.2884,1,0.887029
5.83686,14.2884,1,0.887029
5.83685,14.2884,1,0.887029
5.83684,14.2883,1,0.887029
5.83683,14.2883,1,0.887029
5.83682,14.2883,1,0.887029
5.83681,14.2883,1,0.887029
5.8368,14.2882,1,0.887029
5.83679,14.2882,1,0.887029
5.83678,14.2882,1,0.887029
5.83677,14.2882,1,0.887029
5.83676,14.2881,1,0.887029
5.83675,14.2881,1,0.887029
5.83674,14.2881,1,0.887029
5.83673,14.2881,1,0.887029
5.83672,14.288,1,0.887029
5.83671,14.288,1,0.887029
5.8367,14.288,1,0.887029
5.83669,14.288,1,0.887029
5.83668,14.288,1,0.887029
5.83667,14.2879,1,0.887029
5.83666,14.2879,1,0.887029
5.83665,14.2879,1,0.887029
5.83664,14.2879,1,0.887029
5.83663,14.2878,1,0.887029
5.83662,14.2878,1,0.887029
5.83661,14.2878,1,0.887029
5.8366,14.2878,1,0.887029
5.83659,14.2877,1,0.887029
5.83658,14.2877,1,0.887029
5.83657,14.2877,1,0.887029
5.83656,14.2877,1,0.887029
5.83655,14.2876,1,0.887029
5.83654,14.2876,1,0.887029
5.83653,14.2876,1,0.887029
5.83652,14.2876,1,0.887029
5.83651,14.2875,1,0.887029
5.8365,14.2875,1,0.887029
5.83649,14.2875,1,0.887029
5.83648,14.2875,1,0.887029
5.83647,14.2875,1,0.887029
5.83646,14.2874,1,0.887029
5.83645,14.2874,1,0.887029
5.83644,14.2874,1,0.887029
5.83643,14.2874,1,0.887029
5.83642,14.2873,1,0.887029
5.83641,14.2873,1,0.887029
5.8364,14.2873,1,0.887029
5.83639,14.2873,1,0.887029
5.83638,14.2872,1,0.887029
5.83637,14.2872,1,0.887029
5.83636,14.2872,1,0.887029
5.83635,14.2872,1,0.887029
5.83634,14.2871,1,0.887029
5.83633,14.2871,1,0.887029
5.83632,14.2871,1,0.887029
5.83631,14.2871,1,0.887029
5.8363,14.287,1,0.887029
5.83629,14.287,1,0.887029
5.83628,14.287,1,0.887029
5.83627,14.287,1,0.887029
5.83626,14.287,1,0.887029
5.83625,14.2869,1,0.887029
5.83624,14.2869,1,0.887029
5.83623,14.2869,1,0.887029
5.83622,14.2869,1,0.887029
5.83621,14.2868,1,0.887029
5.8362,14.2868,1,0.887029
5.83619,14.2868,1,0.887029
5.83618,14.2868,1,0.887029
5.83617,14.2867,1,0.887029
5.83616,14.2867,1,0.887029
5.83615,14.2867,1,0.887029
5.83614,14.2867,1,0.887029
5.83613,14.2866,1,0.887029
5.83612,14.2866,1,0.887029
5.83611,14.2866,1,0.887029
5.8361,14.2866,1,0.887029
5.83609,14.2865,1,0.887029
5.83608,14.2865,1,0.887029
5.83607,14.2865,1,0.887029
5.83606,14.2865,1,0.887029
5.83605,14.2865,1,0.887029
5.83604,14.2864,1,0.887029
5.83603,14.2864,1,0.887029
5.83602,14.2864,1,0.887029
5.83601,14.2864,1,0.887029
5.836,14.2863,1,0.887029
5.83599,14.2863,1,0.887029
5.83598,14.2863,1,0.887029
5.83597,14.2863,1,0.887029
5.83596,14.2862,1,0.887029
5.83595,14.2862,1,0.887029
5.83594,14.2862,1,0.887029
5.83593,14.2862,1,0.887029
5.83592,14.2861,1,0.887029
5.83591,14.2861,1,0.887029
5.8359,14.2861,1,0.887029
5.83589,14.2861,1,0.887029
5.83588,14.286,1,0.887029
5.83587,14.286,1,0.887029
5.83586,14.286,1,0.887029
5.83585,14.286,1,0.887029
5.83584,14.2859,1,0.887029
5.83583,14.2859,1,0.887029
5.83582,14.2859,1,0.887029
5.83581,14.2859,1,0.887029
5.8358,14.2859,1,0.887029
5.83579,14.2858,1,0.887029
5.83578,14.2858,1,0.887029
5.83577,14.2858,1,0.887029
5.83576,14.2858,1,0.887029
5.83575,14.2857,1,0.887029
5.83574,14.2857,1,0.887029
5.83573,14.2857,1,0.887029
5.83572,14.2857,1,0.887029
5.83571,14.2856,1,0.887029
5.8357,14.2856,1,0.887029
5.83569,14.2856,1,0.887029
5.83568,14.2856,1,0.887029
5.83567,14.2855,1,0.887029
5.83566,14.2855,1,0.887029
5.83565,14.2855,1,0.887029
5.83564,14.2855,1,0.887029
5.83563,14.2854,1,0.887029
5.83562,14.2854,1,0.887029
5.8356,14.2854,1,0.887029
5.83559,14.2854,1,0.887029
5.83558,14.2854,1,0.887029
5.83557,14.2853,1,0.887029
5.83556,14.2853,1,0.887029
5.83555,14.2853,1,0.887029
5.83554,14.2853,1,0.887029
5.83553,14.2852,1,0.887029
5.83552,14.2852,1,0.887029
5.83551,14.2852,1,0.887029
5.8355,14.2852,1,0.887029
5.83549,14.2851,1,0.887029
5.83548,14.2851,1,0.887029
5.83547,14.2851,1,0.887029
5.83546,14.2851,1,0.887029
5.83545,14.285,1,0.887029
5.83544,14.285,1,0.887029
5.83543,14.285,1,0.887029
5.83542,14.285,1,0.887029
5.83541,14.2849,1,0.887029
5.8354,14.2849,1,0.887029
5.83539,14.2849,1,0.887029
5.83538,14.2849,1,0.887029
5.83537,14.2849,1,0.887029
5.83536,14.2848,1,0.887029
5.83535,14.2848,1,0.887029
5.83534,14.2848,1,0.887029
5.83533,14.2848,1,0.887029
5.83532,14.2847,1,0.887029
5.83531,14.2847,1,0.887029
5.8353,14.2847,1,0.887029
5.83529,14.2847,1,0.887029
5.83528,14.2846,1,0.887029
5.83527,14.2846,1,0.887029
5.83526,14.2846,1,0.887029
5.83525,14.2846,1,0.887029
5.83524,14.2845,1,0.887029
5.83523,14.2845,1,0.887029
5.83522,14.2845,1,0.887029
5.83521,14.2845,1,0.887029
5.8352,14.2844,1,0.887029
5.83519,14.2844,1,0.887029
5.83518,14.2844,1,0.887029
5.83517,14.2844,1,0.887029
5.83516,14.2844,1,0.887029
5.83515,14.2843,1,0.887029
5.83514,14.2843,1,0.887029
5.83513,14.2843,1,0.887029
5.83512,14.2843,1,0.887029
5.83511,14.2842,1,0.887029
5.8351,14.2842,1,0.887029
5.83509,14.2842,1,0.887029
5.83508,14.2842,1,0.887029
5.83507,14.2841,1,0.887029
5.83506,14.2841,1,0.887029
5.83505,14.2841,1,0.887029
5.83504,14.2841,1,0.887029
5.83503,14.284,1,0.887029
5.83502,14.284,1,0.887029
5.83501,14.284,1,0.887029
5.835,14.284,1,0.887029
5.83499,14.2839,1,0.887029
5.83498,14.2839,1,0.887029
5.83497,14.2839,1,0.887029
5.83496,14.2839,1,0.887029
5.83495,14.2839,1,0.887029
5.83494,14.2838,1,0.887029
5.83493,14.2838,1,0.887029
5.83492,14.2838,1,0.887029
5.83491,14.2838,1,0.887029
5.8349,14.2837,1,0.887029
5.83489,14.2837,1,0.887029
5.83488,14.2837,1,0.887029
5.83487,14.2837,1,0.887029
5.83486,14.2836,1,0.887029
5.83485,14.2836,1,0.887029
5.83484,14.2836,1,0.887029
5.83483,14.2836,1,0.887029
5.83482,14.2835,1,0.887029
5.83481,14.2835,1,0.887029
5.8348,14.2835,1,0.887029
